FOX1ERY1FUS1DOX1TMP1,FOX,ERY,FUS,DOX,TMP,FOX+ERY,FOX+FUS,FOX+DOX,FOX+TMP,ERY+FUS,ERY+DOX,ERY+TMP,FUS+DOX,FUS+TMP,DOX+TMP,FOX+ERY+FUS,FOX+ERY+DOX,FOX+ERY+TMP,FOX+FUS+DOX,FOX+FUS+TMP,FOX+DOX+TMP,ERY+FUS+DOX,ERY+FUS+TMP,ERY+DOX+TMP,FUS+DOX+TMP,FOX+ERY+FUS+DOX,FOX+ERY+FUS+TMP,FOX+ERY+DOX+TMP,FOX+FUS+DOX+TMP,ERY+FUS+DOX+TMP,FOX+ERY+FUS+DOX+TMP
,108.0931319,123.11265,61.52494896,131.6379488,111.8280594,112.2201345,41.5533953,111.2333094,91.77914476,109.8384019,126.1300179,125.6606794,90.82852314,85.2707149,88.75582824,67.31825688,115.1512259,122.6005331,41.93386185,71.81489093,93.79884647,107.3717795,109.237926,90.73043685,55.74710997,70.68145735,57.18074175,98.30163172,66.066525,66.75449868,67.60084077
,139.5724506,117.4904614,124.4575585,103.719454,80.56585016,138.9124463,51.39368089,131.8798176,85.78810627,130.3966957,148.5264708,96.88924929,80.23181499,79.43266169,85.50614378,78.60326157,142.8796693,122.3186591,77.21909457,98.84078845,85.61869368,126.578928,118.2807049,86.39059621,63.05002069,77.21909457,73.9481066,121.4494171,80.32796059,93.44423717,48.68044538
,115.5056092,147.8334146,71.85050453,113.6934857,98.32849226,115.0769861,37.81115477,123.1507201,94.6798299,103.8072289,145.3838546,146.0338522,87.09923065,73.20087699,69.70092426,43.31629686,116.4775802,121.2792452,43.66152506,53.36002507,83.3139651,85.66395159,106.8718922,103.901999,52.97212521,55.36560595,56.29669126,77.49562118,73.79272661,73.58952993,51.11467835
,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOX1ERY1FUS1DOX1TMP2,FOX,ERY,FUS,DOX,TMP,FOX+ERY,FOX+FUS,FOX+DOX,FOX+TMP,ERY+FUS,ERY+DOX,ERY+TMP,FUS+DOX,FUS+TMP,DOX+TMP,FOX+ERY+FUS,FOX+ERY+DOX,FOX+ERY+TMP,FOX+FUS+DOX,FOX+FUS+TMP,FOX+DOX+TMP,ERY+FUS+DOX,ERY+FUS+TMP,ERY+DOX+TMP,FUS+DOX+TMP,FOX+ERY+FUS+DOX,FOX+ERY+FUS+TMP,FOX+ERY+DOX+TMP,FOX+FUS+DOX+TMP,ERY+FUS+DOX+TMP,FOX+ERY+FUS+DOX+TMP
,108.0931319,123.11265,61.52494896,131.6379488,118.6108123,112.2201345,41.5533953,111.2333094,112.713112,109.8384019,126.1300179,130.7511266,90.82852314,93.78198362,76.1510571,67.31825688,115.1512259,121.4751882,41.93386185,69.07042061,125.4711591,107.3717795,94.14233825,90.37037617,49.64596789,70.68145735,51.31518624,116.9846477,57.58532993,69.80347455,73.14019844
,139.5724506,117.4904614,124.4575585,103.719454,88.30981233,138.9124463,51.39368089,131.8798176,77.32485812,130.3966957,148.5264708,97.7854569,80.23181499,70.5323719,67.35348143,78.60326157,142.8796693,112.9909166,77.21909457,60.50861914,95.78681348,126.578928,127.6740452,92.71143789,70.09381288,77.21909457,66.47020537,138.8223706,62.40275097,97.33416177,66.71456452
,115.5056092,147.8334146,71.85050453,113.6934857,87.2387204,115.0769861,37.81115477,123.1507201,90.28478599,103.8072289,145.3838546,123.6695196,87.09923065,107.2024047,78.18263076,43.31629686,116.4775802,79.27439932,43.66152506,66.0180267,94.00533696,85.66395159,88.7069265,97.08112345,52.89411146,55.36560595,85.66395159,85.1050483,53.75344341,65.81075401,49.23080588
,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111,-111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
